일자,smart_farm.insolation,smart_farm.out_tmperature,smart_farm.out_humidity,smart_farm.wind_speed,smart_farm.wind_direction,smart_farm.in_tmperature,smart_farm.in_humidity,smart_farm.shield_light_h,smart_farm.shield_tmperature_h,smart_farm.shield_energy_h,smart_farm.shield_energy_v,smart_farm.exhaust_fan,smart_farm.ceiling,smart_farm.floating_fan,smart_farm.fan_coil_b_site,smart_farm.ventilation_temperature_control,smart_farm.heating_temperature_set_up,smart_farm.heat_supply,5CM 정시 지중온도(°C),10CM 정시 지중온도(°C),20CM 정시 지중온도(°C),30CM 정시 지중온도(°C),0.5M 정시 지중온도(°C),1.0M 정시 지중온도(°C),10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%)
2021-12-23 13:00,-2.7480136986438355,2.633904109589041,65.43242009465753,2.090251141712329,286.9205479465753,18.037351596438356,73.96294520561644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7347031965205479,28.0,18.0,23.195890410958903,1.8,1.6,1.4,4.8,6.6,11.0,12.9,7.7,3.8,4.9
2021-12-23 14:00,-2.736689497739726,2.6465068493150685,65.17625571109589,2.141529680520548,287.3175799109589,18.03780821739726,73.9549086760274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7356164385342465,28.0,18.0,23.293150684931508,2.4,2.5,1.7,4.8,6.7,11.0,13.1,7.7,3.8,4.9
2021-12-23 15:00,-2.7253652968356166,2.659109589041096,64.92009132753425,2.192808219328767,287.7146118753424,18.038264838356163,73.94687214643835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7365296805479452,28.0,18.0,23.39041095890411,5.4,4.9,3.1,4.8,6.7,11.1,13.3,7.7,3.8,4.9
2021-12-23 16:00,-2.7140410959315067,2.671712328767123,64.6639269439726,2.2440867581369863,288.111643839726,18.03872145931507,73.93883561684932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7374429225616438,28.0,18.0,23.487671232876714,6.6,6.0,4.2,4.8,6.7,11.1,13.3,7.7,3.8,4.9
2021-12-23 17:00,-2.702716895027397,2.6843150684931505,64.40776256041096,2.2953652969452056,288.5086758041096,18.039178080273974,73.93079908726027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7383561645753425,28.0,18.0,23.584931506849315,6.1,5.8,4.5,5.0,6.7,11.1,13.4,7.7,3.8,4.9
2021-12-23 18:00,-2.6913926941232877,2.6969178082191783,64.15159817684932,2.3466438357534245,288.90570776849313,18.039634701232877,73.92276255767123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7392694065890411,28.0,18.0,23.682191780821917,4.4,4.7,4.1,5.1,6.6,11.0,13.4,7.8,3.8,4.9
2021-12-23 19:00,-2.680068493219178,2.7095205479452056,63.89543379328767,2.397922374561644,289.3027397328767,18.04009132219178,73.9147260280822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7401826486027396,28.0,18.0,23.779452054794522,3.1,3.6,3.5,5.2,6.6,11.1,13.4,7.8,3.8,4.9
2021-12-23 20:00,-2.6687442923150684,2.722123287671233,63.639269409726026,2.449200913369863,289.69977169726025,18.040547943150685,73.90668949849315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7410958906164383,28.0,18.0,23.876712328767123,2.3,2.9,2.9,5.4,6.6,11.1,13.4,7.8,3.8,4.9
2021-12-23 21:00,-2.657420091410959,2.7347260273972602,63.38310502616439,2.500479452178082,290.09680366164383,18.04100456410959,73.89865296890412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7420091326301369,28.0,18.0,23.973972602739728,1.8,2.4,2.4,5.3,6.6,11.0,13.4,7.8,3.8,4.9
2021-12-23 22:00,-2.6460958905068495,2.747328767123288,63.12694064260274,2.5517579909863013,290.49383562602736,18.041461185068492,73.89061643931507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7429223746438356,28.0,18.0,24.07123287671233,1.7,2.2,2.1,5.4,6.7,11.1,13.4,7.8,3.8,4.9
2021-12-23 23:00,-2.6347716896027396,2.7599315068493153,62.870776259041094,2.6030365297945206,290.89086759041095,18.0419178060274,73.88257990972603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7438356166575342,28.0,18.0,24.16849315068493,1.5,2.0,1.8,5.4,6.7,11.1,13.4,7.8,3.8,4.9
2021-12-24 0:00,-2.62344748869863,2.7725342465753426,62.614611875479454,2.6543150686027395,291.28789955479454,18.042374426986303,73.87454338013698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7447488586712329,28.0,18.0,24.265753424657536,1.3,1.8,1.6,5.3,6.6,11.0,13.4,7.7,3.8,4.9
2021-12-24 1:00,-2.61212328779452,2.78513698630137,62.35844749191781,2.705593607410959,291.68493151917806,18.042831047945207,73.86650685054795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7456621006849314,28.0,18.0,24.363013698630137,1.2,1.7,1.5,5.3,6.7,11.1,13.3,7.7,3.8,4.9
2021-12-24 2:00,-2.6007990868904107,2.7977397260273973,62.10228310835616,2.756872146219178,292.08196348356165,18.04328766890411,73.8584703209589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7465753426986301,28.0,18.0,24.460273972602742,1.1,1.5,1.3,5.3,6.7,11.1,13.3,7.7,3.8,4.9
2021-12-24 3:00,-2.5894748859863013,2.8103424657534246,61.84611872479452,2.8081506850273974,292.4789954479452,18.043744289863014,73.85043379136987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7474885847123287,28.0,18.0,24.557534246575344,0.9,1.4,1.2,5.2,6.6,11.1,13.2,7.7,3.8,4.9
2021-12-24 4:00,-2.578150685082192,2.822945205479452,61.589954341232875,2.8594292238356163,292.87602741232877,18.044200910821917,73.84239726178082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7484018267260274,28.0,18.0,24.654794520547945,0.8,1.2,1.0,5.1,6.6,11.0,13.1,7.7,3.8,4.9
2021-12-24 5:00,-2.5668264841780823,2.8355479452054797,61.333789957671236,2.9107077626438356,293.2730593767123,18.04465753178082,73.83436073219178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.749315068739726,28.0,18.0,24.75205479452055,0.7,1.2,1.0,5.1,6.6,11.0,13.1,7.7,3.8,4.9
2021-12-24 6:00,-2.5555022832739724,2.848150684931507,61.07762557410959,2.961986301452055,293.6700913410959,18.04511415273973,73.82632420260273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7502283107534247,28.0,18.0,24.84931506849315,0.7,1.1,0.8,5.0,6.5,11.0,13.0,7.7,3.8,4.9
2021-12-24 7:00,-2.544178082369863,2.8607534246575343,60.82146119054795,3.0132648402602737,294.0671233054794,18.045570773698632,73.8182876730137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7511415527671232,28.0,18.0,24.946575342465756,0.7,1.0,0.8,5.0,6.6,11.0,12.9,7.6,3.8,4.9
2021-12-24 8:00,-2.532853881465753,2.8733561643835617,60.565296806986304,3.064543379068493,294.464155269863,18.046027394657536,73.81025114342465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7520547947808219,28.0,18.0,25.043835616438358,0.6,0.9,0.7,4.9,6.5,11.0,12.9,7.6,3.8,4.9
2021-12-24 9:00,-2.5215296805616436,2.8859589041095894,60.30913242342466,3.1158219178767124,294.8611872342466,18.04648401561644,73.80221461383562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7529680367945205,28.0,18.0,25.14109589041096,0.7,0.9,0.8,4.8,6.5,10.9,12.9,7.6,3.8,4.9
2021-12-24 10:00,-2.510205479657534,2.8985616438356168,60.05296803986302,3.1671004566849312,295.2582191986301,18.046940636575343,73.79417808424658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7538812788082192,28.0,18.0,25.23835616438356,0.8,1.0,0.9,4.7,6.4,10.9,12.9,7.6,3.8,4.9
2021-12-24 11:00,-2.4988812787534247,2.911164383561644,59.79680365630137,3.2183789954931505,295.6552511630137,18.047397257534247,73.78614155465753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7547945208219178,28.0,18.0,25.335616438356166,1.3,1.2,1.0,4.6,6.4,10.9,12.9,7.6,3.8,4.9
2021-12-24 12:00,-2.487557077849315,2.9237671232876714,59.540639272739725,3.26965753430137,296.05228312739723,18.04785387849315,73.7781050250685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7557077628356164,28.0,18.0,25.432876712328767,1.4,1.3,1.2,4.6,6.4,10.9,12.9,7.6,3.8,4.9
2021-12-24 13:00,-2.4762328769452053,2.9363698630136987,59.284474889178085,3.320936073109589,296.4493150917808,18.048310499452054,73.77006849547945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.756621004849315,28.0,18.0,25.530136986301372,1.6,1.4,1.2,4.6,6.5,11.0,13.0,7.6,3.8,4.9
2021-12-24 14:00,-2.464908676041096,2.948972602739726,59.02831050561644,3.372214611917808,296.84634705616435,18.04876712041096,73.76203196589042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7575342468630136,28.0,18.0,25.627397260273973,2.3,1.8,1.3,4.6,6.4,10.9,13.1,7.6,3.8,4.9
2021-12-24 15:00,-2.453584475136986,2.9615753424657534,58.77214612205479,3.4234931507260273,297.24337902054793,18.049223741369865,73.75399543630137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7584474888767123,28.0,18.0,25.724657534246575,4.7,3.8,2.2,4.5,6.4,10.9,13.1,7.7,3.8,4.9
2021-12-24 16:00,-2.4422602742328765,2.974178082191781,58.51598173849315,3.4747716895342466,297.64041098493146,18.04968036232877,73.74595890671233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7593607308904109,28.0,18.0,25.82191780821918,5.6,4.9,3.2,4.5,6.3,10.8,13.2,7.7,3.8,4.9
2021-12-24 17:00,-2.430936073328767,2.9867808219178085,58.25981735493151,3.5260502283424655,298.03744294931505,18.050136983287672,73.73792237712328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7602739729041096,28.0,18.0,25.91917808219178,5.7,5.2,3.7,4.6,6.4,10.9,13.3,7.7,3.8,4.9
2021-12-24 18:00,-2.4196118724246576,2.999383561643836,58.00365297136986,3.577328767150685,298.43447491369864,18.050593604246576,73.72988584753425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7611872149178082,28.0,18.0,26.016438356164386,4.6,4.6,3.7,4.7,6.3,10.8,13.3,7.7,3.8,4.9
2021-12-24 19:00,-2.4082876715205477,3.011986301369863,57.74748858780822,3.628607305958904,298.83150687808217,18.05105022520548,73.7218493179452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7621004569315069,28.0,18.0,26.113698630136987,4.0,4.2,3.5,4.9,6.4,10.9,13.3,7.7,3.8,4.9
2021-12-24 20:00,-2.396963470616438,3.024589041095891,57.49132420424658,3.6798858447671234,299.22853884246575,18.051506846164383,73.71381278835617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7630136989452054,28.0,18.0,26.21095890410959,3.1,3.5,3.1,5.1,6.4,10.9,13.3,7.7,3.8,4.9
2021-12-24 21:00,-2.3856392697123288,3.037191780821918,57.235159820684935,3.7311643835753423,299.6255708068493,18.05196346712329,73.70577625876712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7639269409589041,28.0,18.0,26.308219178082194,3.1,3.1,2.8,5.1,6.4,10.9,13.3,7.7,3.8,4.9
2021-12-24 22:00,-2.374315068808219,3.0497945205479455,56.97899543712329,3.7824429223835616,300.02260277123287,18.052420088082194,73.69773972917808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7648401829726027,28.0,18.0,26.405479452054795,3.3,3.2,2.7,5.1,6.4,10.8,13.3,7.7,3.8,4.9
2021-12-24 23:00,-2.3629908679041094,3.062397260273973,56.72283105356165,3.833721461191781,300.4196347356164,18.052876709041097,73.68970319958903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7657534249863014,28.0,18.0,26.5027397260274,2.9,3.0,2.6,5.2,6.4,10.9,13.3,7.7,3.8,4.9
2021-12-25 0:00,-2.351666667,3.075,56.46666667,3.885,300.8166667,18.05333333,73.68166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.766666667,28.0,18.0,26.6,2.6,2.7,2.4,5.2,6.4,10.9,13.3,7.7,3.8,4.9
2021-12-25 1:00,-2.32,1.77,48.76666667,4.631666667,300.55,18.04333333,72.49333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.833333333,28.0,18.0,29.8,2.0,2.2,2.1,5.2,6.4,10.9,13.3,7.7,3.8,4.9
2021-12-25 2:00,-2.695,0.768333333,46.85,4.288333333,305.6,17.96166667,72.30333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.866666667,28.0,18.0,32.0,1.8,2.1,1.8,5.2,6.4,10.9,13.2,7.7,3.8,4.9
2021-12-25 3:00,-2.986666667,-0.2,48.11666667,3.22,307.0,18.135,72.06333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,28.0,18.0,34.0,1.5,1.9,1.6,5.1,6.4,10.8,13.2,7.7,3.8,4.9
2021-12-25 4:00,-2.678333333,-1.11,48.18333333,4.046666667,308.45,17.94,72.235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.9,1.3,1.7,1.5,5.1,6.4,10.8,13.1,7.7,3.8,4.9
2021-12-25 5:00,-2.976666667,-2.101666667,49.45,3.246666667,300.8,17.79166667,72.01166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.02666667,30.0,1.1,1.5,1.3,5.1,6.4,10.8,13.1,7.7,3.8,4.9
2021-12-25 6:00,-3.59,-2.8,49.88333333,1.998333333,303.5666667,17.31333333,72.80333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.73333333,27.1,1.0,1.4,1.2,5.0,6.4,10.8,13.0,7.6,3.8,4.9
2021-12-25 7:00,4.083333333,-3.351666667,50.68333333,1.563333333,269.65,17.03,73.35166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.27833333,19.73333333,27.9,0.9,1.3,1.0,4.9,6.4,10.8,13.0,7.6,3.8,4.9
2021-12-25 8:00,131.575,-3.056666667,48.53333333,1.165,242.5166667,17.9,74.63,10.45,8.733333333,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.65666667,27.8,0.8,1.1,0.9,4.9,6.4,10.8,12.9,7.6,3.8,4.9
2021-12-25 9:00,313.0166667,-2.17,40.16666667,1.86,276.25,20.59166667,77.56833333,99.98333333,97.38333333,1.4,70.55,0.0,0.0,1.0,0.45,27.0,20.075,19.9,0.7,1.0,0.8,4.7,6.2,10.7,12.9,7.6,3.8,4.9
2021-12-25 10:00,464.4666667,-1.411666667,34.13333333,2.44,278.25,23.04333333,78.08,100.0,100.0,79.11666667,100.0,0.0,0.0,1.0,1.0,27.535,20.0,12.0,0.9,1.1,0.9,4.8,6.3,10.8,12.9,7.6,3.8,4.9
2021-12-25 11:00,566.2,-1.073333333,30.75,5.1,296.8,24.80833333,77.71166667,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,12.0,0.9,1.1,0.9,4.7,6.3,10.7,12.9,7.6,3.8,4.9
2021-12-25 12:00,595.3333333,-0.608333333,28.26666667,5.096666667,304.1166667,25.30833333,77.61666667,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,12.0,1.0,1.2,1.0,4.7,6.3,10.7,12.9,7.6,3.8,4.9
2021-12-25 13:00,550.9666667,-0.0983333333,25.8,4.448333333,307.9333333,26.30833333,79.23,100.0,100.0,100.0,100.0,0.0,0.3,1.0,1.0,30.0,20.0,12.0,1.1,1.3,1.0,4.6,6.2,10.7,12.9,7.6,3.8,4.9
2021-12-25 14:00,447.9666667,-0.00833333333,23.51666667,4.268333333,288.9833333,25.49166667,79.175,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,12.0,1.2,1.3,1.0,4.5,6.2,10.6,12.9,7.6,3.8,4.9
2021-12-25 15:00,289.9,-0.225,23.71666667,3.975,295.0166667,22.02833333,78.38833333,100.0,100.0,90.88333333,100.0,0.0,0.0,1.0,1.0,30.0,20.0,23.8,1.4,1.6,1.1,4.5,6.2,10.6,12.9,7.6,3.8,4.9
2021-12-25 16:00,97.215,-1.3,26.5,4.511666667,292.5666667,19.26101695,80.18813559,98.94915254,100.0,0.118644068,81.52542373,0.0,0.0,1.0,0.93220339,29.46,19.95666667,37.8,1.6,1.8,1.2,4.6,6.3,10.7,12.9,7.6,3.8,4.9
2021-12-25 17:00,1.853333333,-2.535,30.2,3.305,283.0833333,18.09166667,76.545,14.03333333,100.0,0.0,0.0,0.0,0.0,1.0,0.933333333,27.18833333,18.58333333,27.9,1.2,1.4,1.1,4.6,6.2,10.7,12.9,7.6,3.8,4.9
2021-12-25 18:00,-3.383333333,-3.408333333,31.11666667,2.565,305.0,16.695,74.16666667,0.0,41.05,0.0,0.0,0.0,0.0,1.0,0.7,28.0,16.58333333,21.8,0.9,1.3,0.9,4.5,6.2,10.7,12.9,7.6,3.8,4.9
2021-12-25 19:00,-3.25,-4.111666667,30.45,2.731666667,314.4166667,15.14666667,76.02666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,28.0,15.09,25.1,0.8,1.2,0.9,4.5,6.2,10.7,12.9,7.6,3.8,4.9
2021-12-25 20:00,-3.296666667,-4.721666667,34.36666667,2.548333333,292.2,15.1,76.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,15.50166667,30.0,0.7,1.1,0.7,4.5,6.2,10.7,12.9,7.6,3.8,4.9
2021-12-25 21:00,-3.305,-5.133333333,35.35,3.03,298.6833333,15.28333333,75.44333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.37166667,30.0,0.5,1.0,0.6,4.5,6.1,10.7,12.8,7.6,3.8,4.9
2021-12-25 22:00,-3.331666667,-5.528333333,36.35,2.911666667,312.3166667,16.40666667,70.815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,0.5,0.8,0.5,4.5,6.1,10.7,12.8,7.6,3.8,4.9
2021-12-25 23:00,-2.975,-5.815,34.03333333,3.665,312.15,16.15,70.80166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,0.4,0.7,0.4,4.4,6.1,10.7,12.8,7.6,3.8,4.9
2021-12-26 0:00,-3.306666667,-6.196666667,34.88333333,2.856666667,310.7833333,15.81,71.795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,0.3,0.6,0.3,4.4,6.1,10.7,12.7,7.6,3.8,4.9
2021-12-26 1:00,-3.25,-6.651666667,37.05,2.876666667,316.1333333,15.66333333,72.305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,0.0,0.4,0.2,4.4,6.0,10.6,12.6,7.6,3.8,4.8
2021-12-26 2:00,-2.865,-6.843333333,37.2,3.94,311.25,15.5,72.79666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,-0.2,0.2,0.1,4.3,6.0,10.6,12.6,7.6,3.8,4.8
2021-12-26 3:00,-2.733333333,-7.165,39.11666667,3.808333333,302.65,15.16666667,73.27333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,-0.6,0.1,0.0,4.3,6.0,10.6,12.5,7.6,3.8,4.8
2021-12-26 4:00,-3.02,-7.318333333,39.26666667,3.478333333,325.7833333,14.93103448,72.27068966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,-0.9,-0.1,-0.1,4.2,6.0,10.6,12.4,7.6,3.8,4.8
2021-12-26 5:00,-3.198333333,-7.65,40.68333333,2.78,304.6,14.69,71.58166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.02666667,30.0,-1.2,-0.2,-0.2,4.2,5.9,10.6,12.2,7.6,3.8,4.8
2021-12-26 6:00,-3.173333333,-7.825,42.2,2.528333333,306.9833333,14.53166667,72.83833333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.73333333,30.0,-1.4,-0.4,-0.4,4.1,5.9,10.6,12.0,7.6,3.8,4.8
2021-12-26 7:00,4.47,-7.455,40.38333333,2.9,312.2833333,14.38833333,72.93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.285,19.73333333,29.2,-1.6,-0.6,-0.6,4.1,5.9,10.5,11.8,7.6,3.8,4.8
2021-12-26 8:00,141.585,-6.773333333,32.86666667,4.085,292.85,15.38666667,74.78833333,9.666666667,8.683333333,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.65666667,28.3,-1.8,-0.9,-0.7,4.0,5.9,10.5,11.6,7.6,3.8,4.8
2021-12-26 9:00,324.2833333,-5.858333333,27.88333333,4.053333333,298.5333333,19.05166667,76.72166667,99.91666667,97.25,0.6,67.53333333,0.0,0.0,1.0,0.8,27.0,20.075,18.4,-1.8,-0.9,-0.7,4.0,5.9,10.5,11.1,7.5,3.8,4.8
2021-12-26 10:00,477.2333333,-4.605,24.41666667,3.998333333,292.55,21.94833333,76.61666667,100.0,100.0,64.91666667,100.0,0.0,0.0,1.0,1.0,27.52166667,20.0,37.7,-1.4,-0.8,-0.6,3.9,5.8,10.5,11.1,7.5,3.8,4.8
2021-12-26 11:00,574.4666667,-3.22,23.93333333,3.605,297.55,23.125,77.89833333,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,42.0,-0.8,-0.4,-0.5,3.8,5.8,10.4,11.2,7.5,3.8,4.8
2021-12-26 12:00,599.2,-2.301666667,23.25,3.196666667,286.5333333,25.31,79.58166667,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,42.0,-0.4,-0.1,-0.3,3.6,5.7,10.3,11.4,7.5,3.8,4.8
2021-12-26 13:00,563.4,-1.596666667,22.35,4.021666667,290.2166667,25.92,80.66666667,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,42.0,0.1,0.2,-0.1,3.6,5.7,10.4,11.6,7.5,3.8,4.8
2021-12-26 14:00,456.8,-0.786666667,20.48333333,3.373333333,296.8333333,25.41833333,80.82833333,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,42.0,0.3,0.4,0.0,3.6,5.6,10.3,11.7,7.5,3.8,4.8
2021-12-26 15:00,291.7,-0.665,23.41666667,3.506666667,298.6333333,22.40833333,79.49,100.0,100.0,91.75,100.0,0.0,0.0,1.0,1.0,30.0,20.0,42.8,0.4,0.5,0.0,3.5,5.6,10.3,11.8,7.5,3.8,4.8
2021-12-26 16:00,94.07166667,-0.91,28.0,3.588333333,292.4,19.585,80.89166667,98.0,100.0,0.283333333,82.76666667,0.0,0.0,1.0,1.0,29.485,19.96333333,36.3,0.5,0.6,0.0,3.5,5.6,10.4,11.8,7.5,3.8,4.8
2021-12-26 17:00,1.605,-1.69,31.68333333,2.78,305.3166667,18.35166667,77.96833333,11.26666667,100.0,0.0,0.0,0.0,0.0,1.0,0.9,27.18,18.61666667,26.8,0.4,0.5,-0.1,3.5,5.6,10.4,11.8,7.5,3.8,4.8
2021-12-26 18:00,-3.391666667,-2.403333333,34.53333333,1.866666667,317.6833333,16.71833333,75.83,0.0,41.98333333,0.0,0.0,0.0,0.0,1.0,0.633333333,28.0,16.61666667,18.3,0.2,0.4,-0.2,3.5,5.6,10.4,11.8,7.5,3.8,4.8
2021-12-26 19:00,-3.26,-3.046666667,36.13333333,2.126666667,287.0166667,15.27333333,76.13666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,15.095,19.2,0.0,0.3,-0.3,3.5,5.6,10.3,11.8,7.5,3.8,4.8
2021-12-26 20:00,-3.106666667,-3.703333333,38.38333333,2.175,310.5333333,15.42333333,74.76833333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,28.0,15.47833333,19.2,-0.3,0.1,-0.4,3.5,5.5,10.3,11.8,7.5,3.8,4.8
2021-12-26 21:00,-3.561666667,-4.345,41.5,1.101666667,274.1666667,16.94666667,71.37333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.34666667,26.0,-0.6,-0.1,-0.4,3.4,5.5,10.3,11.7,7.5,3.8,4.8
2021-12-26 22:00,-3.58,-4.895,43.3,1.011666667,305.7666667,17.06666667,71.085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,-0.9,-0.4,-0.5,3.4,5.5,10.3,11.6,7.5,3.8,4.8
2021-12-26 23:00,-3.098333333,-4.791666667,43.73333333,2.021666667,293.5833333,16.915,71.01166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,-1.4,-0.7,-0.7,3.4,5.5,10.3,11.4,7.5,3.8,4.8
2021-12-27 0:00,-3.35,-5.245,46.88333333,1.253333333,314.45,16.81166667,71.02166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,-1.9,-1.1,-1.0,3.4,5.4,10.3,11.2,7.5,3.8,4.8
2021-12-27 1:00,-3.45,-5.89,50.5,0.886666667,228.5166667,16.61833333,70.935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,-2.2,-1.4,-1.2,3.4,5.4,10.3,10.6,7.5,3.8,4.8
2021-12-27 2:00,-3.555,-6.626666667,56.8,0.615,77.76666667,16.39666667,71.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.9,-2.6,-1.7,-1.4,3.3,5.4,10.3,10.3,7.5,3.8,4.8
2021-12-27 3:00,-3.22,-6.931666667,60.93333333,0.34,136.7833333,16.185,71.14666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.9,-2.9,-2.0,-1.6,3.3,5.3,10.2,10.0,7.5,3.8,4.8
2021-12-27 4:00,-3.301666667,-7.29,62.81666667,0.34,192.25,16.03103448,71.50689655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.9,-2.8,-2.1,-1.7,3.2,5.3,10.3,9.8,7.4,3.8,4.8
2021-12-27 5:00,-3.426666667,-8.121666667,67.98333333,0.258333333,289.55,15.76666667,72.39833333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.02333333,29.9,-3.2,-2.4,-2.0,3.2,5.3,10.3,9.5,7.4,3.8,4.8
2021-12-27 6:00,-3.428333333,-8.8,71.31666667,0.216666667,176.25,15.31166667,73.76166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.71666667,29.0,-3.4,-2.7,-2.3,3.1,5.3,10.3,9.2,7.4,3.8,4.8
2021-12-27 7:00,4.07,-9.05,73.56666667,0.256666667,257.4,15.03,74.85166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.29166667,19.71666667,29.0,-3.8,-3.0,-2.5,3.1,5.3,10.2,8.9,7.4,3.8,4.8
2021-12-27 8:00,128.0666667,-7.505,70.96666667,0.35,161.1333333,15.89666667,74.905,8.483333333,7.95,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.64333333,24.4,-4.0,-3.3,-2.8,3.1,5.2,10.2,8.6,7.4,3.8,4.8
2021-12-27 9:00,297.9,-4.565,60.93333333,0.936666667,117.6,19.48833333,77.49666667,99.75,96.53333333,0.5,68.83333333,0.0,0.0,1.0,0.666666667,27.0,20.07833333,14.0,-3.6,-3.1,-2.7,3.0,5.2,10.2,8.4,7.4,3.8,4.8
