일자,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),smart_farm.shield_light_h,smart_farm.shield_tmperature_h,smart_farm.shield_energy_h,smart_farm.shield_energy_v,smart_farm.exhaust_fan,smart_farm.ceiling,smart_farm.floating_fan,smart_farm.fan_coil_b_site,smart_farm.ventilation_temperature_control,smart_farm.heating_temperature_set_up,smart_farm.heat_supply
2021-12-20 15:00,21.91818182,23.03636364,21.73636364,22.58181818,100.0,100.0,86.41666667,100.0,0.0,2.516666667,1.0,1.0,30.0,20.0,6.0
2021-12-20 16:00,22.04545455,23.04545455,21.72727273,22.58181818,100.0,100.0,0.0,77.08333333,0.0,0.0,1.0,0.333333333,29.32,19.93333333,9.9
2021-12-20 17:00,22.09090909,23.05454545,21.73636364,22.58181818,17.76666667,100.0,0.0,0.0,0.0,0.0,1.0,0.266666667,27.235,18.48833333,18.4
2021-12-20 18:00,22.10909091,23.05454545,21.73636364,22.6,0.0,48.9,0.0,0.0,0.0,0.0,1.0,0.2,28.0,16.51166667,15.9
2021-12-20 19:00,22.15454545,23.06363636,21.73636364,22.57272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.166666667,28.0,15.06666667,18.4
2021-12-20 20:00,22.18181818,23.06363636,21.73636364,22.57272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.366666667,28.0,15.575,18.7
2021-12-20 21:00,22.2,23.09090909,21.73636364,22.57272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.566666667,28.0,17.45,25.1
2021-12-20 22:00,22.20909091,23.1,21.73636364,22.55454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.566666667,28.0,18.0,26.9
2021-12-20 23:00,22.22727273,23.1,21.73636364,22.56363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.633333333,28.0,18.0,27.1
2021-12-21 0:00,22.23636364,23.10909091,21.72727273,22.55454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.633333333,28.0,18.0,24.0
2021-12-21 1:00,22.23636364,23.10909091,21.73636364,22.59090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.683333333,28.0,18.0,20.9
2021-12-21 2:00,22.23636364,23.11818182,21.73636364,22.58181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,28.0,18.0,21.0
2021-12-21 3:00,22.24545455,23.11818182,21.82727273,22.57272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,28.0,18.0,22.2
2021-12-21 4:00,22.23636364,23.10909091,21.75454545,22.59090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.733333333,28.0,18.0,21.7
2021-12-21 5:00,22.24545455,23.12727273,21.75454545,22.58181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.816666667,28.0,18.035,23.7
2021-12-21 6:00,22.24545455,23.12727273,21.75454545,22.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.76666667,23.2
2021-12-21 7:00,22.21818182,23.14545455,21.75454545,22.59090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.24833333,19.76666667,24.1
2021-12-21 8:00,22.20909091,23.14545455,21.75454545,22.56363636,12.36666667,9.7,0.0,0.0,0.0,0.0,1.0,0.966666667,27.0,20.665,19.1
2021-12-21 9:00,22.2,23.14545455,21.75454545,22.57272727,100.0,98.11666667,1.866666667,73.63333333,0.0,0.0,1.0,0.0833333333,27.0,20.05833333,29.8
2021-12-21 10:00,22.2,23.15454545,21.74545455,22.57272727,100.0,100.0,81.85,100.0,0.1,13.46666667,1.0,1.0,27.63333333,20.0,42.0
2021-12-21 11:00,22.27272727,23.12727273,21.74545455,22.57272727,100.0,100.0,100.0,100.0,0.533333333,23.15,1.0,1.0,30.0,20.0,42.0
2021-12-21 12:00,22.4,23.13636364,21.75454545,22.58181818,100.0,100.0,100.0,100.0,0.8,37.61666667,1.0,1.0,30.0,20.0,42.0
2021-12-21 13:00,22.49090909,23.18181818,21.81818182,22.49090909,100.0,100.0,100.0,100.0,1.0,45.71666667,1.0,1.0,30.0,20.0,42.0
2021-12-21 14:00,22.63636364,23.21818182,21.83636364,22.58181818,100.0,100.0,100.0,100.0,0.683333333,29.73333333,1.0,1.0,30.0,20.0,42.0
2021-12-21 15:00,22.66363636,23.16363636,21.82727273,22.62727273,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,42.0
2021-12-21 16:00,22.63636364,23.16363636,21.83636364,22.59090909,99.9,100.0,15.18333333,77.93333333,0.0,0.0,1.0,0.25,29.345,19.94166667,42.0
2021-12-21 17:00,22.65454545,23.16363636,21.75454545,22.58181818,17.06666667,100.0,0.0,0.0,0.0,0.0,1.0,0.233333333,27.22833333,18.51666667,43.5
2021-12-21 18:00,22.63636364,23.18181818,21.74545455,22.6,0.0,49.7,0.0,0.0,0.0,0.0,1.0,0.183333333,28.0,16.51666667,49.6
2021-12-21 19:00,22.62727273,23.19090909,21.75454545,22.60909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,28.0,15.06666667,30.1
2021-12-21 20:00,22.61818182,23.26363636,21.75454545,22.59090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.533333333,28.0,15.55,28.8
2021-12-21 21:00,22.60909091,23.25454545,21.75454545,22.56363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,28.0,17.425,31.0
2021-12-21 22:00,22.57272727,23.26363636,21.76363636,22.58181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,28.0,18.0,25.2
2021-12-21 23:00,22.5,23.27272727,21.75454545,22.57272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,28.0,18.0,19.5
2021-12-22 0:00,22.47932752178082,23.268244082054796,21.75417185109589,22.5716064730137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7009132420136985,28.0,18.0,19.5972602739726
2021-12-22 1:00,22.458655043561645,23.26376089410959,21.75379825219178,22.5704856760274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7018264840273972,28.0,18.0,19.694520547945206
2021-12-22 2:00,22.437982565342466,23.259277706164383,21.75342465328767,22.569364879041096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7027397260410958,28.0,18.0,19.791780821917808
2021-12-22 3:00,22.417310087123287,23.254794518219178,21.753051054383562,22.568244082054797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7036529680547945,28.0,18.0,19.889041095890413
2021-12-22 4:00,22.39663760890411,23.250311330273973,21.75267745547945,22.567123285068494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7045662100684931,28.0,18.0,19.986301369863014
2021-12-22 5:00,22.375965130684932,23.24582814232877,21.75230385657534,22.566002488082194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7054794520821918,28.0,18.0,20.083561643835615
2021-12-22 6:00,22.355292652465753,23.241344954383564,21.75193025767123,22.56488169109589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7063926940958903,28.0,18.0,20.18082191780822
2021-12-22 7:00,22.334620174246574,23.236861766438356,21.75155665876712,22.563760894109592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.707305936109589,28.0,18.0,20.278082191780822
2021-12-22 8:00,22.313947696027398,23.23237857849315,21.751183059863013,22.56264009712329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7082191781232876,28.0,18.0,20.375342465753423
2021-12-22 9:00,22.29327521780822,23.227895390547946,21.7508094609589,22.561519300136986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7091324201369863,28.0,18.0,20.472602739726028
2021-12-22 10:00,22.27260273958904,23.22341220260274,21.750435862054793,22.560398503150687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7100456621506849,28.0,18.0,20.56986301369863
2021-12-22 11:00,22.251930261369864,23.218929014657537,21.750062263150685,22.559277706164384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7109589041643836,28.0,18.0,20.667123287671235
2021-12-22 12:00,22.231257783150685,23.21444582671233,21.749688664246573,22.558156909178084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7118721461780821,28.0,18.0,20.764383561643836
2021-12-22 13:00,22.210585304931506,23.209962638767124,21.749315065342465,22.55703611219178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7127853881917808,28.0,18.0,20.861643835616437
2021-12-22 14:00,22.18991282671233,23.20547945082192,21.748941466438353,22.555915315205482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7136986302054794,28.0,18.0,20.958904109589042
2021-12-22 15:00,22.16924034849315,23.200996262876714,21.748567867534245,22.55479451821918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.714611872219178,28.0,18.0,21.056164383561644
2021-12-22 16:00,22.148567870273972,23.19651307493151,21.748194268630137,22.553673721232876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7155251142328767,28.0,18.0,21.153424657534245
2021-12-22 17:00,22.127895392054793,23.1920298869863,21.747820669726025,22.552552924246577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7164383562465753,28.0,18.0,21.25068493150685
2021-12-22 18:00,22.107222913835617,23.187546699041096,21.747447070821917,22.551432127260274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.717351598260274,28.0,18.0,21.34794520547945
2021-12-22 19:00,22.086550435616438,23.18306351109589,21.74707347191781,22.550311330273974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7182648402739725,28.0,18.0,21.445205479452056
2021-12-22 20:00,22.06587795739726,23.178580323150687,21.746699873013696,22.54919053328767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7191780822876712,28.0,18.0,21.542465753424658
2021-12-22 21:00,22.045205479178083,23.17409713520548,21.746326274109588,22.548069736301372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7200913243013698,28.0,18.0,21.63972602739726
2021-12-22 22:00,22.024533000958904,23.169613947260274,21.745952675205476,22.54694893931507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7210045663150685,28.0,18.0,21.736986301369864
2021-12-22 23:00,22.003860522739725,23.16513075931507,21.745579076301368,22.54582814232877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7219178083287671,28.0,18.0,21.834246575342465
2021-12-23 0:00,21.98318804452055,23.160647571369864,21.74520547739726,22.544707345342466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7228310503424658,28.0,18.0,21.93150684931507
2021-12-23 1:00,21.96251556630137,23.15616438342466,21.744831878493148,22.543586548356163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7237442923561643,28.0,18.0,22.028767123287672
2021-12-23 2:00,21.94184308808219,23.15168119547945,21.74445827958904,22.542465751369864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.724657534369863,28.0,18.0,22.126027397260273
2021-12-23 3:00,21.92117060986301,23.147198007534246,21.74408468068493,22.54134495438356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7255707763835616,28.0,18.0,22.223287671232878
2021-12-23 4:00,21.900498131643836,23.14271481958904,21.74371108178082,22.54022415739726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7264840183972603,28.0,18.0,22.32054794520548
2021-12-23 5:00,21.879825653424657,23.138231631643837,21.74333748287671,22.53910336041096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7273972604109589,28.0,18.0,22.417808219178085
2021-12-23 6:00,21.859153175205478,23.133748443698632,21.742963883972603,22.53798256342466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7283105024246574,28.0,18.0,22.515068493150686
2021-12-23 7:00,21.838480696986302,23.129265255753424,21.74259028506849,22.536861766438356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7292237444383561,28.0,18.0,22.612328767123287
2021-12-23 8:00,21.817808218767123,23.12478206780822,21.742216686164383,22.535740969452053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7301369864520547,28.0,18.0,22.709589041095892
2021-12-23 9:00,21.797135740547944,23.120298879863014,21.74184308726027,22.534620172465754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7310502284657534,28.0,18.0,22.806849315068494
2021-12-23 10:00,21.776463262328768,23.11581569191781,21.741469488356163,22.53349937547945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.731963470479452,28.0,18.0,22.904109589041095
2021-12-23 11:00,21.75579078410959,23.111332503972605,21.741095889452055,22.53237857849315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7328767124931507,28.0,18.0,23.0013698630137
2021-12-23 12:00,21.73511830589041,23.106849316027397,21.740722290547943,22.53125778150685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7337899545068493,28.0,18.0,23.0986301369863
2021-12-23 13:00,21.71444582767123,23.102366128082192,21.740348691643835,22.53013698452055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7347031965205479,28.0,18.0,23.195890410958903
2021-12-23 14:00,21.693773349452055,23.097882940136987,21.739975092739726,22.529016187534246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7356164385342465,28.0,18.0,23.293150684931508
2021-12-23 15:00,21.673100871232876,23.093399752191782,21.739601493835615,22.527895390547947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7365296805479452,28.0,18.0,23.39041095890411
2021-12-23 16:00,21.652428393013697,23.088916564246578,21.739227894931506,22.526774593561644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7374429225616438,28.0,18.0,23.487671232876714
2021-12-23 17:00,21.63175591479452,23.08443337630137,21.738854296027394,22.52565379657534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7383561645753425,28.0,18.0,23.584931506849315
2021-12-23 18:00,21.611083436575342,23.079950188356165,21.738480697123286,22.52453299958904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7392694065890411,28.0,18.0,23.682191780821917
2021-12-23 19:00,21.590410958356163,23.07546700041096,21.738107098219178,22.52341220260274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7401826486027396,28.0,18.0,23.779452054794522
2021-12-23 20:00,21.569738480136987,23.070983812465755,21.737733499315066,22.52229140561644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7410958906164383,28.0,18.0,23.876712328767123
2021-12-23 21:00,21.549066001917808,23.06650062452055,21.737359900410958,22.521170608630136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7420091326301369,28.0,18.0,23.973972602739728
2021-12-23 22:00,21.52839352369863,23.062017436575342,21.73698630150685,22.520049811643837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7429223746438356,28.0,18.0,24.07123287671233
2021-12-23 23:00,21.50772104547945,23.057534248630137,21.736612702602738,22.518929014657534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7438356166575342,28.0,18.0,24.16849315068493
2021-12-24 0:00,21.487048567260274,23.053051060684933,21.73623910369863,22.51780821767123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7447488586712329,28.0,18.0,24.265753424657536
2021-12-24 1:00,21.466376089041095,23.048567872739728,21.73586550479452,22.51668742068493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7456621006849314,28.0,18.0,24.363013698630137
2021-12-24 2:00,21.445703610821916,23.044084684794523,21.73549190589041,22.51556662369863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7465753426986301,28.0,18.0,24.460273972602742
2021-12-24 3:00,21.42503113260274,23.039601496849315,21.7351183069863,22.51444582671233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7474885847123287,28.0,18.0,24.557534246575344
2021-12-24 4:00,21.40435865438356,23.03511830890411,21.73474470808219,22.513325029726026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7484018267260274,28.0,18.0,24.654794520547945
2021-12-24 5:00,21.38368617616438,23.030635120958905,21.73437110917808,22.512204232739727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.749315068739726,28.0,18.0,24.75205479452055
2021-12-24 6:00,21.363013697945206,23.0261519330137,21.733997510273973,22.511083435753424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7502283107534247,28.0,18.0,24.84931506849315
2021-12-24 7:00,21.342341219726027,23.021668745068492,21.73362391136986,22.509962638767124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7511415527671232,28.0,18.0,24.946575342465756
2021-12-24 8:00,21.321668741506848,23.017185557123288,21.733250312465753,22.50884184178082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7520547947808219,28.0,18.0,25.043835616438358
2021-12-24 9:00,21.300996263287672,23.012702369178083,21.732876713561645,22.50772104479452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7529680367945205,28.0,18.0,25.14109589041096
2021-12-24 10:00,21.280323785068493,23.008219181232878,21.732503114657533,22.50660024780822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7538812788082192,28.0,18.0,25.23835616438356
2021-12-24 11:00,21.259651306849314,23.003735993287673,21.732129515753424,22.505479450821916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7547945208219178,28.0,18.0,25.335616438356166
2021-12-24 12:00,21.238978828630135,22.999252805342465,21.731755916849313,22.504358653835617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7557077628356164,28.0,18.0,25.432876712328767
2021-12-24 13:00,21.21830635041096,22.99476961739726,21.731382317945204,22.503237856849314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.756621004849315,28.0,18.0,25.530136986301372
2021-12-24 14:00,21.19763387219178,22.990286429452055,21.731008719041096,22.502117059863014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7575342468630136,28.0,18.0,25.627397260273973
2021-12-24 15:00,21.1769613939726,22.98580324150685,21.730635120136984,22.50099626287671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7584474888767123,28.0,18.0,25.724657534246575
2021-12-24 16:00,21.156288915753425,22.981320053561646,21.730261521232876,22.49987546589041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7593607308904109,28.0,18.0,25.82191780821918
2021-12-24 17:00,21.135616437534246,22.976836865616438,21.729887922328768,22.49875466890411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7602739729041096,28.0,18.0,25.91917808219178
2021-12-24 18:00,21.114943959315067,22.972353677671233,21.729514323424656,22.497633871917806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7611872149178082,28.0,18.0,26.016438356164386
2021-12-24 19:00,21.094271481095888,22.967870489726028,21.729140724520548,22.496513074931507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7621004569315069,28.0,18.0,26.113698630136987
2021-12-24 20:00,21.073599002876712,22.963387301780823,21.728767125616436,22.495392277945204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7630136989452054,28.0,18.0,26.21095890410959
2021-12-24 21:00,21.052926524657533,22.95890411383562,21.728393526712328,22.494271480958904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7639269409589041,28.0,18.0,26.308219178082194
2021-12-24 22:00,21.032254046438354,22.95442092589041,21.72801992780822,22.4931506839726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7648401829726027,28.0,18.0,26.405479452054795
2021-12-24 23:00,21.011581568219178,22.949937737945206,21.727646328904108,22.492029886986302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7657534249863014,28.0,18.0,26.5027397260274
2021-12-25 0:00,20.99090909,22.94545455,21.72727273,22.49090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.766666667,28.0,18.0,26.6
2021-12-25 1:00,20.87272727,22.94545455,21.71818182,22.46363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.833333333,28.0,18.0,29.8
2021-12-25 2:00,20.77272727,22.93636364,21.71818182,22.46363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.866666667,28.0,18.0,32.0
2021-12-25 3:00,20.65454545,22.93636364,21.69090909,22.45454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,28.0,18.0,34.0
2021-12-25 4:00,20.51818182,22.93636364,21.70909091,22.45454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.9
2021-12-25 5:00,20.35454545,22.93636364,21.69090909,22.42727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.02666667,30.0
2021-12-25 6:00,20.18181818,22.90909091,21.67272727,22.41818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.73333333,27.1
2021-12-25 7:00,19.99090909,22.89090909,21.67272727,22.48181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.27833333,19.73333333,27.9
2021-12-25 8:00,19.81818182,22.84545455,21.68181818,22.47272727,10.45,8.733333333,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.65666667,27.8
2021-12-25 9:00,19.65454545,22.82727273,21.67272727,22.48181818,99.98333333,97.38333333,1.4,70.55,0.0,0.0,1.0,0.45,27.0,20.075,19.9
2021-12-25 10:00,19.5,22.80909091,21.68181818,22.47272727,100.0,100.0,79.11666667,100.0,0.0,0.0,1.0,1.0,27.535,20.0,12.0
2021-12-25 11:00,19.46363636,22.85454545,21.67272727,22.39090909,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,12.0
2021-12-25 12:00,19.5,22.77272727,21.73636364,22.48181818,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,12.0
2021-12-25 13:00,19.55454545,22.76363636,21.72727273,22.50909091,100.0,100.0,100.0,100.0,0.0,0.3,1.0,1.0,30.0,20.0,12.0
2021-12-25 14:00,19.56363636,22.76363636,21.62727273,22.48181818,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,12.0
2021-12-25 15:00,19.53636364,22.70909091,21.77272727,22.48181818,100.0,100.0,90.88333333,100.0,0.0,0.0,1.0,1.0,30.0,20.0,23.8
2021-12-25 16:00,19.49090909,22.71818182,21.7,22.47272727,98.96666667,100.0,0.116666667,81.83333333,0.0,0.0,1.0,0.933333333,29.46,19.95666667,37.8
2021-12-25 17:00,19.4,22.69090909,21.61818182,22.43636364,14.03333333,100.0,0.0,0.0,0.0,0.0,1.0,0.933333333,27.18833333,18.58333333,27.9
2021-12-25 18:00,19.21818182,22.68181818,21.61818182,22.41818182,0.0,41.05,0.0,0.0,0.0,0.0,1.0,0.7,28.0,16.58333333,21.8
2021-12-25 19:00,18.99090909,22.66363636,21.61818182,22.48181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,28.0,15.09,25.1
2021-12-25 20:00,18.73636364,22.64545455,21.6,22.47272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,15.50166667,30.0
2021-12-25 21:00,18.52727273,22.60909091,21.60909091,22.46363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.37166667,30.0
2021-12-25 22:00,18.27272727,22.56363636,21.6,22.45454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2021-12-25 23:00,18.08181818,22.52727273,21.6,22.46363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2021-12-26 0:00,17.83636364,22.48181818,21.59090909,22.46363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2021-12-26 1:00,17.59090909,22.42727273,21.59090909,22.46363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2021-12-26 2:00,17.3,22.37272727,21.59090909,22.44545455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2021-12-26 3:00,16.95454545,22.30909091,21.6,22.44545455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2021-12-26 4:00,16.65454545,22.20909091,21.57272727,22.44545455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2021-12-26 5:00,16.33636364,22.10909091,21.56363636,22.45454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.02666667,30.0
2021-12-26 6:00,16.09090909,22.0,21.56363636,22.42727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.73333333,30.0
2021-12-26 7:00,15.82727273,21.9,21.56363636,22.45454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.285,19.73333333,29.2
2021-12-26 8:00,15.58181818,21.78181818,21.56363636,22.46363636,9.666666667,8.683333333,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.65666667,28.3
2021-12-26 9:00,15.39090909,21.74545455,21.6,22.36363636,99.91666667,97.25,0.6,67.53333333,0.0,0.0,1.0,0.8,27.0,20.075,18.4
2021-12-26 10:00,15.30909091,21.56363636,21.57272727,22.42727273,100.0,100.0,64.91666667,100.0,0.0,0.0,1.0,1.0,27.52166667,20.0,37.7
2021-12-26 11:00,15.39090909,21.42727273,21.6,22.43636364,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,42.0
2021-12-26 12:00,15.58181818,21.37272727,21.57272727,22.41818182,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,42.0
2021-12-26 13:00,15.86363636,21.31818182,21.49090909,22.41818182,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,42.0
2021-12-26 14:00,16.22727273,21.30909091,21.48181818,22.41818182,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,42.0
2021-12-26 15:00,16.50909091,21.31818182,21.46363636,22.39090909,100.0,100.0,91.75,100.0,0.0,0.0,1.0,1.0,30.0,20.0,42.8
2021-12-26 16:00,16.49090909,21.30909091,21.46363636,22.4,98.0,100.0,0.283333333,82.76666667,0.0,0.0,1.0,1.0,29.485,19.96333333,36.3
2021-12-26 17:00,16.32727273,21.30909091,21.44545455,22.40909091,11.26666667,100.0,0.0,0.0,0.0,0.0,1.0,0.9,27.18,18.61666667,26.8
2021-12-26 18:00,16.13636364,21.3,21.44545455,22.4,0.0,41.98333333,0.0,0.0,0.0,0.0,1.0,0.633333333,28.0,16.61666667,18.3
2021-12-26 19:00,15.93636364,21.28181818,21.44545455,22.42727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,15.095,19.2
2021-12-26 20:00,15.74545455,21.19090909,21.45454545,22.41818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,28.0,15.47833333,19.2
2021-12-26 21:00,15.57272727,21.12727273,21.43636364,22.34545455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.34666667,26.0
2021-12-26 22:00,15.35454545,21.06363636,21.44545455,22.35454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2021-12-26 23:00,15.16363636,20.97272727,21.41818182,22.39090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2021-12-27 0:00,14.90909091,20.83636364,21.39090909,22.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2021-12-27 1:00,14.64545455,20.72727273,21.39090909,22.39090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2021-12-27 2:00,14.41818182,20.59090909,21.37272727,22.38181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.9
2021-12-27 3:00,14.21818182,20.43636364,21.4,22.39090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.9
